article_id,language,issue_ids,continent,countries_involved,tag_status,tag_upgrade_reason,llm_review_needed,source_type,source_name,source_url,source_orientation,outlet_bias,country,title,link,llm_label,llm_evidence_quote,author_or_org,key_argument,forecast,forecast_horizon,evidence_basis,stance_toward,human_label,correction_note,reviewed_at,collected_at
4be5fa5b,en,[],,"['USA', 'Brazil', 'Russia', 'China', 'India', 'Pakistan']",ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,"China, Kimi K3 and WAICO: Can Beijing win the AI race and make the rules too?",https://www.chathamhouse.org/2026/08/china-kimi-k3-and-waico-can-beijing-win-ai-race-and-make-rules-too,,,,,,,,,,,,2026-09-16T02:00:03.962719+00:00
45f38f92,en,"['US_Canada_Trade', 'Trump_Economy']",,"['USA', 'Canada', 'China', 'India']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Why Carney’s pipeline gamble is a bad bet for Canadian taxpayers,https://www.chathamhouse.org/2026/08/why-carneys-pipeline-gamble-bad-bet-canadian-taxpayers,,,,,,,,,,,,2026-09-16T02:00:04.041860+00:00
4bf7c66f,en,"['Trump_Economy', 'Venezuela_Crisis']",,"['USA', 'Venezuela', 'Iran']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Can negotiations between Venezuela’s government and opposition succeed?,https://www.chathamhouse.org/2026/08/can-negotiations-between-venezuelas-government-and-opposition-succeed,,,,,,,,,,,,2026-09-16T02:00:04.204960+00:00
d150564d,en,[],,['USA'],ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Zambia’s election: President Hichilema must preserve his country’s democratic reputation,https://www.chathamhouse.org/2026/08/zambias-election-president-hichilema-must-preserve-his-countrys-democratic-reputation,,,,,,,,,,,,2026-09-16T02:00:04.305542+00:00
e55d8fc0,en,"['US_Canada_Trade', 'Trump_Economy', 'Brazil_Politics', 'Ukraine_War', 'EU_Russia', 'Baltic_Security']",,"['USA', 'Canada', 'Brazil', 'Russia', 'China', 'India', 'Japan']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Trump’s summer of tariffs means trade uncertainty is here to stay,https://www.chathamhouse.org/2026/08/trumps-summer-tariffs-means-trade-uncertainty-here-stay,,,,,,,,,,,,2026-09-16T02:00:04.399021+00:00
5a619a97,en,"['US_Canada_Trade', 'Ukraine_War', 'EU_Russia', 'Baltic_Security', 'Taiwan_Strait']",,"['USA', 'Brazil', 'Russia', 'China']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Can the UN close the global AI gap?,https://www.chathamhouse.org/2026/08/can-un-close-global-ai-gap,,,,,,,,,,,,2026-09-16T02:00:04.485317+00:00
618f4091,en,"['Trump_Economy', 'Ukraine_War', 'EU_Russia', 'Iran_Nuclear', 'Israel_Palestine', 'Middle_East_Energy', 'South_China_Sea']",,"['USA', 'Russia', 'Iran', 'Israel', 'Palestine', 'Saudi Arabia', 'China']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Saudi Arabia still views the US as its main strategic partner – despite Trump’s nuclear agreement conditions,https://www.chathamhouse.org/2026/08/saudi-arabia-still-views-us-its-main-strategic-partner-despite-trumps-nuclear-agreement,,,,,,,,,,,,2026-09-16T02:00:04.578954+00:00
c12c4181,en,"['Trump_Economy', 'Israel_Palestine']",,"['USA', 'Israel', 'Palestine']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,"By agreeing to disarm, Hamas is trying to call Israel’s bluff in Gaza",https://www.chathamhouse.org/2026/08/agreeing-disarm-hamas-trying-call-israels-bluff-gaza,,,,,,,,,,,,2026-09-16T02:00:04.659459+00:00
0abff52f,en,"['US_Canada_Trade', 'US_Mexico_Migration', 'Trump_Economy']",,['USA'],ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,The Ceuta border crisis heaps pressure on Spain’s Sánchez government – and European unity,https://www.chathamhouse.org/2026/07/ceuta-border-crisis-heaps-pressure-spains-sanchez-government-and-european-unity,,,,,,,,,,,,2026-09-16T02:00:04.724261+00:00
dab1acc5,en,"['US_Canada_Trade', 'Ukraine_War', 'EU_Russia']",,"['USA', 'Russia', 'Japan']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Europe’s summer of fires: Burnham must centre climate adaptation in policies,https://www.chathamhouse.org/2026/07/europes-summer-fires-burnham-must-centre-climate-adaptation-policies,,,,,,,,,,,,2026-09-16T02:00:04.791543+00:00
18afbcce,en,"['Trump_Economy', 'Brazil_Politics', 'Ukraine_War']",,"['USA', 'Brazil', 'Ukraine', 'Russia']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Ukraine’s allies should make an offer to Russians before September’s ‘elections’,https://www.chathamhouse.org/2026/07/ukraines-allies-should-make-offer-russians-septembers-elections,,,,,,,,,,,,2026-09-16T02:00:04.877440+00:00
8f5837fa,en,['Trump_Economy'],북미,"['USA', 'Iran', 'India']",matched,,False,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Has the ‘Cockroach’ movement changed Indian politics?,https://www.chathamhouse.org/2026/07/has-cockroach-movement-changed-indian-politics,,,,,,,,,,,,2026-09-16T02:00:04.946318+00:00
07268b09,en,"['Trump_Economy', 'Ukraine_War', 'EU_Russia', 'Baltic_Security']",,"['USA', 'Ukraine', 'Russia', 'Iran', 'Japan']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Ukraine needs help against Russian missiles now. What more can allies do?,https://www.chathamhouse.org/2026/07/ukraine-needs-help-against-russian-missiles-now-what-more-can-allies-do,,,,,,,,,,,,2026-09-16T02:00:05.026384+00:00
55e4a712,en,"['Trump_Economy', 'Ukraine_War', 'EU_Russia']",,"['USA', 'Ukraine', 'Russia']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Will Ukraine’s Wildberries attacks force Putin to the negotiating table?,https://www.chathamhouse.org/2026/07/will-ukraines-wildberries-attacks-force-putin-negotiating-table,,,,,,,,,,,,2026-09-16T02:00:05.111475+00:00
7d19a30a,en,"['Ukraine_War', 'EU_Russia', 'Baltic_Security']",,"['USA', 'Ukraine', 'Russia', 'Iran', 'Israel', 'Saudi Arabia', 'China', 'Pakistan', 'South Korea']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Turkey’s S-400 saga shows the hard realities of defence procurement,https://www.chathamhouse.org/2026/07/turkeys-s-400-saga-shows-hard-realities-defence-procurement,,,,,,,,,,,,2026-09-16T02:00:05.195482+00:00
44c62362,en,"['Trump_Economy', 'Ukraine_War', 'EU_Russia', 'North_Korea_Nuclear', 'Taiwan_Strait']",,"['USA', 'Ukraine', 'Russia', 'North Korea', 'China', 'Japan', 'South Korea']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,North Korea’s ‘Victory Day’ takes place with Kim Jong Un’s power transformed,https://www.chathamhouse.org/2026/07/north-koreas-victory-day-takes-place-kim-jong-uns-power-transformed,,,,,,,,,,,,2026-09-16T02:00:05.276174+00:00
7bbe4082,en,"['Trump_Economy', 'South_China_Sea']",,"['USA', 'Iran', 'Palestine', 'Saudi Arabia', 'China', 'India', 'Japan', 'South Korea']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,"The Houthi Red Sea blockade: Will collective maritime security be defended, or break down?",https://www.chathamhouse.org/2026/07/houthi-red-sea-blockade-will-collective-maritime-security-be-defended-or-break-down,,,,,,,,,,,,2026-09-16T02:00:05.354366+00:00
bd899130,en,['Trump_Economy'],북미,['USA'],matched,,False,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,"Why Burnham should back Britain's new clean energy system, not more North Sea drilling",https://www.chathamhouse.org/2026/07/why-burnham-should-back-britains-new-clean-energy-system-not-more-north-sea-drilling,,,,,,,,,,,,2026-09-16T02:00:05.434669+00:00
38b3a9d1,en,['Trump_Economy'],북미,"['USA', 'China', 'India']",matched,,False,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,"What the UK should learn from Kimi K3, WAICO and the Hugging Face incident",https://www.chathamhouse.org/2026/07/what-uk-should-learn-kimi-k3-waico-and-hugging-face-incident,,,,,,,,,,,,2026-09-16T02:00:05.500108+00:00
602f952d,en,"['US_Canada_Trade', 'Brazil_Politics']",,"['USA', 'Brazil', 'China']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Can the world benefit from China’s quest for food security?,https://www.chathamhouse.org/2026/07/can-world-benefit-chinas-quest-food-security,,,,,,,,,,,,2026-09-16T02:00:05.563831+00:00
bfb294f2,en,"['US_Canada_Trade', 'Trump_Economy']",,"['USA', 'China']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,‘Structural divergence’ in China’s economy exposes a growing problem,https://www.chathamhouse.org/2026/07/structural-divergence-chinas-economy-exposes-growing-problem,,,,,,,,,,,,2026-09-16T02:00:05.641982+00:00
7781d160,en,['Congo_Minerals'],아프리카,"['USA', 'Sudan', 'DR Congo']",matched,,False,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,How Burnham should engage with Africa,https://www.chathamhouse.org/2026/07/how-burnham-should-engage-africa,,,,,,,,,,,,2026-09-16T02:00:05.712561+00:00
2081eaa2,en,"['US_Canada_Trade', 'Trump_Economy', 'Israel_Palestine']",,"['USA', 'Iran', 'Israel', 'Palestine']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Israel’s general election will be like no other before,https://www.chathamhouse.org/2026/07/israels-general-election-will-be-no-other,,,,,,,,,,,,2026-09-16T02:00:05.808243+00:00
0db9f086,en,"['Trump_Economy', 'Iran_Nuclear', 'Israel_Palestine']",,"['USA', 'Iran', 'Israel', 'Palestine']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,The wishful thinking behind the war with Iran,https://www.chathamhouse.org/2026/07/wishful-thinking-behind-war-iran,,,,,,,,,,,,2026-09-16T02:00:05.891640+00:00
04ad2cf0,en,"['Trump_Economy', 'Ukraine_War', 'EU_Russia']",,"['USA', 'Ukraine', 'Russia']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,How the dismissal of Ukraine’s popular defence minister backfired for Zelenskyy,https://www.chathamhouse.org/2026/07/how-dismissal-ukraines-popular-defence-minister-backfired-zelenskyy,,,,,,,,,,,,2026-09-16T02:00:05.961040+00:00
48c6d0e6,en,['Trump_Economy'],북미,['USA'],matched,,False,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Why US plans for power-sharing in Libya will not work,https://www.chathamhouse.org/2026/07/why-us-plans-power-sharing-libya-will-not-work,,,,,,,,,,,,2026-09-16T02:00:06.041448+00:00
2a2eb30f,en,"['US_Canada_Trade', 'Congo_Minerals']",,"['USA', 'DR Congo', 'China']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,The Lobito Corridor shows how digitization is shaping critical minerals competition,https://www.chathamhouse.org/2026/07/lobito-corridor-shows-how-digitization-shaping-critical-minerals-competition,,,,,,,,,,,,2026-09-16T02:00:06.110479+00:00
bd31acf7,en,['US_Canada_Trade'],북미,"['USA', 'Canada']",matched,,False,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Financial regulators need to get ahead of the curve on private credit,https://www.chathamhouse.org/2026/07/financial-regulators-need-get-ahead-curve-private-credit,,,,,,,,,,,,2026-09-16T02:00:06.200657+00:00
fa9477c1,en,"['Trump_Economy', 'Ukraine_War', 'Israel_Palestine', 'South_China_Sea']",,"['USA', 'Ukraine', 'Iran', 'Israel', 'China']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,Trump’s threats – and U-turn – on Hormuz fees further undermine US credibility in the Gulf,https://www.chathamhouse.org/2026/07/trumps-hormuz-fees-threat-further-undermines-us-credibility-gulf,,,,,,,,,,,,2026-09-16T02:00:06.281880+00:00
edde270b,en,"['US_Canada_Trade', 'US_Mexico_Migration', 'Trump_Economy']",,"['USA', 'Canada', 'Mexico', 'Brazil', 'China', 'India']",ambiguous,,True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,US refusal to renew USMCA trade deal brings uncertainty for Mexico. But the treaty is far from dead,https://www.chathamhouse.org/2026/07/us-refusal-renew-usmca-trade-deal-brings-uncertainty-mexico-treaty-far-dead,,,,,,,,,,,,2026-09-16T02:00:06.359407+00:00
d2afb4d5,en,[],,"['USA', 'Ethiopia', 'Japan']",ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,"Climate diplomacy has gone freelance. Multilateralism must adapt, not disappear",https://www.chathamhouse.org/2026/07/climate-diplomacy-has-gone-freelance-multilateralism-must-adapt-not-disappear,,,,,,,,,,,,2026-09-16T02:00:06.423713+00:00
f8bafbbb,en,['Trump_Economy'],북미,"['USA', 'China', 'India']",matched,,False,expert_analysis,Chatham House — Expert Comment,chathamhouse.org,영국 소재 초당파 국제정세 싱크탱크,,GB,What the UK government should do on AI and tech policy,https://www.chathamhouse.org/2026/07/what-uk-government-should-do-ai-and-tech-policy,,,,,,,,,,,,2026-09-16T02:00:06.488701+00:00
ed67e5fb,en,[],,['Saudi Arabia'],ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,International Crisis Group — Global,crisisgroup.org,분쟁 예방 전문 싱크탱크 (CrisisWatch 월간 국가별 추적 운영),,BE,Special Episode: Will the Houthis Shut Down the Bab al-Mandab Strait?,https://www.crisisgroup.org/pod/middle-east-north-africa/yemen/special-episode-will-houthis-shut-down-bab-al-mandab-strait,,,,,,,,,,,,2026-09-16T02:00:06.556761+00:00
311cb003,en,[],,[],unclassified,,False,expert_analysis,International Crisis Group — Global,crisisgroup.org,분쟁 예방 전문 싱크탱크 (CrisisWatch 월간 국가별 추적 운영),,BE,Ten Challenges for the UN in 2026-2027,https://www.crisisgroup.org/sbr/global/sb15-ten-challenges-un-2026-2027,,,,,,,,,,,,2026-09-16T02:00:06.558763+00:00
87631b7a,en,[],,[],unclassified,,False,expert_analysis,International Crisis Group — Global,crisisgroup.org,분쟁 예방 전문 싱크탱크 (CrisisWatch 월간 국가별 추적 운영),,BE,An Historic Poll Puts Peace to the Test in the Philippines,https://www.crisisgroup.org/qna/asia-pacific/philippines/historic-poll-puts-peace-test-philippines,,,,,,,,,,,,2026-09-16T02:00:06.559764+00:00
14752079,en,"['Ukraine_War', 'Baltic_Security']",,"['USA', 'Ukraine', 'Russia']",ambiguous,,True,expert_analysis,International Crisis Group — Global,crisisgroup.org,분쟁 예방 전문 싱크탱크 (CrisisWatch 월간 국가별 추적 운영),,BE,Nuclear Deterrence in Europe (and another round of U.S. Ukraine-Russia diplomacy),https://www.crisisgroup.org/pod/europe/nuclear-deterrence-europe-and-another-round-us-ukraine-russia-diplomacy,,,,,,,,,,,,2026-09-16T02:00:06.561784+00:00
444c8462,en,['Trump_Economy'],북미,"['USA', 'Venezuela']",matched,,False,expert_analysis,International Crisis Group — Global,crisisgroup.org,분쟁 예방 전문 싱크탱크 (CrisisWatch 월간 국가별 추적 운영),,BE,What Future for Venezuela after the U.S. Oil Carve-up?,https://www.crisisgroup.org/qna/latin-america-caribbean/venezuela-united-states/what-future-venezuela-after-us-oil-carve,,,,,,,,,,,,2026-09-16T02:00:06.563880+00:00
18901367,en,[],,['Venezuela'],ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,International Crisis Group — Global,crisisgroup.org,분쟁 예방 전문 싱크탱크 (CrisisWatch 월간 국가별 추적 운영),,BE,Venezuela después del pacto petrolero con EE. UU.,https://www.crisisgroup.org/es/qna/latin-america-caribbean/venezuela-united-states/what-future-venezuela-after-us-oil-carve,,,,,,,,,,,,2026-09-16T02:00:06.567566+00:00
4b6b97f7,en,[],,[],unclassified,,False,expert_analysis,International Crisis Group — Global,crisisgroup.org,분쟁 예방 전문 싱크탱크 (CrisisWatch 월간 국가별 추적 운영),,BE,On Our Radar,https://www.crisisgroup.org/sco/global/our-radar,,,,,,,,,,,,2026-09-16T02:00:06.569581+00:00
4d0dcd51,en,[],,['Myanmar'],ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,International Crisis Group — Global,crisisgroup.org,분쟁 예방 전문 싱크탱크 (CrisisWatch 월간 국가별 추적 운영),,BE,The Critical Minerals Linking Myanmar’s Civil War to the World,https://www.crisisgroup.org/vis/asia-pacific/myanmar/critical-minerals-linking-myanmars-civil-war-world,,,,,,,,,,,,2026-09-16T02:00:06.572579+00:00
8af08877,en,[],,"['China', 'Myanmar']",ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,International Crisis Group — Global,crisisgroup.org,분쟁 예방 전문 싱크탱크 (CrisisWatch 월간 국가별 추적 운영),,BE,Tin: The Mine that Moves the Market,https://www.crisisgroup.org/vis/asia-pacific/myanmar/tin-mine-moves-market,,,,,,,,,,,,2026-09-16T02:00:06.574581+00:00
655789c9,en,[],,[],unclassified,,False,expert_analysis,International Crisis Group — Global,crisisgroup.org,분쟁 예방 전문 싱크탱크 (CrisisWatch 월간 국가별 추적 운영),,BE,Gold: Funding the Grassroots Resistance to Military Rule,https://www.crisisgroup.org/vis/asia-pacific/myanmar/gold-funding-grassroots-resistance-military-rule,,,,,,,,,,,,2026-09-16T02:00:06.576579+00:00
e2ab0a78,en,[],,"['North Korea', 'China']",ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,38 North (북한 전문 분석),38north.org,Stimson Center 산하 북한 전문 분석 플랫폼,,US,New North Korea-China Link Appears Close to Opening,https://www.38north.org/2026/09/new-north-korea-china-link-appears-close-to-opening/,,,,,,,,,,,,2026-09-16T02:00:06.578578+00:00
6393d06d,en,[],,['North Korea'],ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,38 North (북한 전문 분석),38north.org,Stimson Center 산하 북한 전문 분석 플랫폼,,US,North Korea’s Recent Economic Recovery and the Sustainability of the Regional Development Policy,https://www.38north.org/2026/09/north-koreas-recent-economic-recovery-and-the-sustainability-of-the-regional-development-policy/,,,,,,,,,,,,2026-09-16T02:00:06.579086+00:00
ccf63bc7,en,[],,['North Korea'],ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,38 North (북한 전문 분석),38north.org,Stimson Center 산하 북한 전문 분석 플랫폼,,US,Successes and Challenges of North Korea’s Five-Year Plan for Economic Development: Assessment and Outlook,https://www.38north.org/2026/09/successes-and-challenges-of-north-koreas-five-year-plan-for-economic-development-assessment-and-outlook/,,,,,,,,,,,,2026-09-16T02:00:06.583120+00:00
d1068d6b,en,[],,['North Korea'],ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,38 North (북한 전문 분석),38north.org,Stimson Center 산하 북한 전문 분석 플랫폼,,US,Changes in the KPA High Command,https://www.38north.org/2026/09/changes-in-the-kpa-high-command/,,,,,,,,,,,,2026-09-16T02:00:06.586239+00:00
47af51fe,en,[],,"['North Korea', 'China']",ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,38 North (북한 전문 분석),38north.org,Stimson Center 산하 북한 전문 분석 플랫폼,,US,North Korea Makes Significant Progress on New Trade Facility With China,https://www.38north.org/2026/09/north-korea-makes-significant-progress-on-new-trade-facility-with-china/,,,,,,,,,,,,2026-09-16T02:00:06.587850+00:00
d2c95e24,en,[],,['North Korea'],ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,38 North (북한 전문 분석),38north.org,Stimson Center 산하 북한 전문 분석 플랫폼,,US,Beyond Pyongyang: Educational Resource Divide,https://www.38north.org/2026/08/beyond-pyongyang-educational-resource-divide/,,,,,,,,,,,,2026-09-16T02:00:06.588969+00:00
991194b8,en,[],,['North Korea'],ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,38 North (북한 전문 분석),38north.org,Stimson Center 산하 북한 전문 분석 플랫폼,,US,"Beyond Pyongyang: Mobile Networks, the Internet, and Broadcasting",https://www.38north.org/2026/08/beyond-pyongyang-mobile-networks-the-internet-and-broadcasting/,,,,,,,,,,,,2026-09-16T02:00:06.591665+00:00
6058fffe,en,[],,['North Korea'],ambiguous,"source_aware_upgrade: country matched, issue keyword did not",True,expert_analysis,38 North (북한 전문 분석),38north.org,Stimson Center 산하 북한 전문 분석 플랫폼,,US,Beyond Pyongyang: North Korea’s Industrial Landscape,https://www.38north.org/2026/08/beyond-pyongyang-north-koreas-industrial-landscape/,,,,,,,,,,,,2026-09-16T02:00:06.595164+00:00
